city,timestamp,temperature,season
New York,2010-11-03,10.952359320439825,autumn
New York,2010-11-04,18.446639687401944,autumn
New York,2010-11-05,3.8271427448644975,autumn
New York,2010-11-06,14.24240379709183,autumn
New York,2010-11-07,18.783406663256265,autumn
New York,2010-11-08,15.560558260020295,autumn
New York,2010-11-09,11.291506547877024,autumn
New York,2010-11-10,21.536779368380213,autumn
New York,2010-11-11,16.364333173497972,autumn
New York,2010-11-12,16.7603131092164,autumn
New York,2010-11-13,14.046336608612586,autumn
New York,2010-11-14,23.56229815116153,autumn
New York,2010-11-15,12.905067035744832,autumn
New York,2010-11-16,14.143225739777513,autumn
New York,2010-11-17,23.680068582399787,autumn
New York,2010-11-18,18.031040004845334,autumn
New York,2010-11-19,10.015352741059356,autumn
New York,2010-11-20,18.557095310087064,autumn
New York,2010-11-21,14.875353991342298,autumn
New York,2010-11-22,16.832353650336472,autumn
New York,2010-11-23,21.081239113384374,autumn
New York,2010-11-24,13.808529276924048,autumn
New York,2010-11-25,13.170456792128704,autumn
New York,2010-11-26,22.257676325236897,autumn
New York,2010-11-27,13.700461114114743,autumn
New York,2010-11-28,16.81725129682879,autumn
New York,2010-11-29,6.286515872264081,autumn
New York,2010-11-30,12.379627243137204,autumn
New York,2010-12-01,1.0191392382815478,winter
New York,2010-12-02,-0.10061105873897273,winter
New York,2010-12-03,7.735691553604686,winter
New York,2010-12-04,9.038529859159068,winter
New York,2010-12-05,-5.548782245048156,winter
New York,2010-12-06,-2.7315265015080725,winter
New York,2010-12-07,-1.3662346511954448,winter
New York,2010-12-08,-0.0950586667671261,winter
New York,2010-12-09,-4.735151618647886,winter
New York,2010-12-10,4.320344836286721,winter
New York,2010-12-11,1.5131870937526979,winter
New York,2010-12-12,-5.2056061943514145,winter
New York,2010-12-13,4.60151920412711,winter
New York,2010-12-14,-0.7111495419791116,winter
New York,2010-12-15,-5.2451834112795845,winter
New York,2010-12-16,-2.896400709517698,winter
New York,2010-12-17,0.34874230456944133,winter
New York,2010-12-18,-1.312898896417189,winter
New York,2010-12-19,2.829905396204242,winter
New York,2010-12-20,2.0567138429270306,winter
New York,2010-12-21,-1.0969893941824709,winter
New York,2010-12-22,2.0109810136742032,winter
New York,2010-12-23,-0.7963084038097651,winter
New York,2010-12-24,1.8881776761981162,winter
New York,2010-12-25,-0.937251827274078,winter
New York,2010-12-26,1.525179705484743,winter
New York,2010-12-27,-2.2533848065304456,winter
New York,2010-12-28,-1.8747638332830883,winter
New York,2010-12-29,-1.8865866263246034,winter
New York,2010-12-30,-8.306009191416114,winter
New York,2010-12-31,10.35157088651159,winter
New York,2011-01-01,6.007014494229109,winter
New York,2011-01-02,-4.845868872903809,winter
New York,2011-01-03,0.9039729913044631,winter
New York,2011-01-04,-4.060747111577339,winter
New York,2011-01-05,3.054833001505457,winter
New York,2011-01-06,6.469506712427918,winter
New York,2011-01-07,5.260802248591302,winter
New York,2011-01-08,-7.246034708058468,winter
New York,2011-01-09,13.276952208494233,winter
New York,2011-01-10,-3.9683686619921006,winter
New York,2011-01-11,0.4738596719994329,winter
New York,2011-01-12,8.182717884942122,winter
New York,2011-01-13,-0.7753748675975847,winter
New York,2011-01-14,4.4821367107818775,winter
New York,2011-01-15,-7.86613825582452,winter
New York,2011-01-16,7.152641908060065,winter
New York,2011-01-17,-5.52116081707395,winter
New York,2011-01-18,-8.381115268377993,winter
New York,2011-01-19,-7.37047966735336,winter
New York,2011-01-20,-5.04029361985944,winter
New York,2011-01-21,7.6178970329761135,winter
New York,2011-01-22,-7.6311720942958186,winter
New York,2011-01-23,-6.915984948654177,winter
New York,2011-01-24,-2.930157028648516,winter
New York,2011-01-25,-2.6572272814459557,winter
New York,2011-01-26,-7.07277400686078,winter
New York,2011-01-27,4.352028796045767,winter
New York,2011-01-28,0.7549863549389307,winter
New York,2011-01-29,-4.41916304226274,winter
New York,2011-01-30,0.5851455568894066,winter
New York,2011-01-31,-0.5852312937651449,winter
New York,2011-02-01,0.8095693173080774,winter
New York,2011-02-02,1.4575733073949715,winter
New York,2011-02-03,-2.420281551246987,winter
New York,2011-02-04,1.8591220750563817,winter
New York,2011-02-05,3.949800287079535,winter
New York,2011-02-06,-9.204104564528862,winter
New York,2011-02-07,4.467309913393109,winter
New York,2011-02-08,-2.687915090139926,winter
New York,2011-02-09,-3.7441683880940566,winter
New York,2011-02-10,0.3134478322389567,winter
New York,2011-02-11,4.247003958012763,winter
New York,2011-02-12,-4.427636316197031,winter
New York,2011-02-13,-2.0906057989009006,winter
New York,2011-02-14,-4.797386444578065,winter
New York,2011-02-15,-8.724820412349615,winter
New York,2011-02-16,7.179718318603122,winter
New York,2011-02-17,-2.6288760519827536,winter
New York,2011-02-18,0.0024676698332511435,winter
New York,2011-02-19,7.7095293138515935,winter
New York,2011-02-20,0.3338871513462538,winter
New York,2011-02-21,-2.6711600538790705,winter
New York,2011-02-22,-5.254694118359406,winter
New York,2011-02-23,-4.370706335112959,winter
New York,2011-02-24,3.322592721054775,winter
New York,2011-02-25,-3.6382030061330246,winter
New York,2011-02-26,11.39520424887557,winter
New York,2011-02-27,-1.0348503427439522,winter
New York,2011-02-28,-7.334455352132791,winter
New York,2011-03-01,10.835958037669496,spring
New York,2011-03-02,2.8187174028809636,spring
New York,2011-03-03,15.14754484549977,spring
New York,2011-03-04,1.6507514954010176,spring
New York,2011-03-05,13.074840202338498,spring
New York,2011-03-06,14.96817557561079,spring
New York,2011-03-07,20.96067134930569,spring
New York,2011-03-08,12.962576516865493,spring
New York,2011-03-09,-4.570264717083711,spring
New York,2011-03-10,4.535278239513701,spring
New York,2011-03-11,12.768119219234626,spring
New York,2011-03-12,4.78546820147975,spring
New York,2011-03-13,17.474303802719778,spring
New York,2011-03-14,14.542347864292898,spring
New York,2011-03-15,7.242941859924754,spring
New York,2011-03-16,9.700929737452821,spring
New York,2011-03-17,4.210234992962189,spring
New York,2011-03-18,6.874117607869246,spring
New York,2011-03-19,4.71605599131245,spring
New York,2011-03-20,3.382268883569858,spring
New York,2011-03-21,6.360617731407343,spring
New York,2011-03-22,8.71502305452479,spring
New York,2011-03-23,11.315238658389653,spring
New York,2011-03-24,6.388924703415951,spring
New York,2011-03-25,9.379396748970676,spring
New York,2011-03-26,14.088777452766786,spring
New York,2011-03-27,5.518765084827752,spring
New York,2011-03-28,4.721629508154152,spring
New York,2011-03-29,11.647724667880482,spring
New York,2011-03-30,10.914330123236239,spring
New York,2011-03-31,12.751201892059306,spring
New York,2011-04-01,5.288917760879206,spring
New York,2011-04-02,13.881029339728203,spring
New York,2011-04-03,1.7811727142165505,spring
New York,2011-04-04,15.352137451000845,spring
New York,2011-04-05,7.3400950672573355,spring
New York,2011-04-06,6.433636252277228,spring
New York,2011-04-07,10.669392212600972,spring
New York,2011-04-08,9.25673187369299,spring
New York,2011-04-09,2.3739029658400987,spring
New York,2011-04-10,8.313314845564799,spring
New York,2011-04-11,10.315313862304125,spring
New York,2011-04-12,1.3283501730936838,spring
New York,2011-04-13,14.097718524385433,spring
New York,2011-04-14,14.527580370321864,spring
New York,2011-04-15,12.376886086729687,spring
New York,2011-04-16,11.589021993030913,spring
New York,2011-04-17,6.650989564490498,spring
New York,2011-04-18,1.2610339857799673,spring
New York,2011-04-19,6.433300645138905,spring
New York,2011-04-20,0.5732011129160686,spring
New York,2011-04-21,15.601684550335406,spring
New York,2011-04-22,11.764311792989703,spring
New York,2011-04-23,12.744073835707878,spring
New York,2011-04-24,6.6180692647323935,spring
New York,2011-04-25,4.4693504409930025,spring
New York,2011-04-26,10.66193640610645,spring
New York,2011-04-27,13.531914922129413,spring
New York,2011-04-28,7.3445207037998586,spring
New York,2011-04-29,2.140057653782498,spring
New York,2011-04-30,6.092033322251768,spring
New York,2011-05-01,3.887705414768897,spring
New York,2011-05-02,11.548786267622331,spring
New York,2011-05-03,11.787555492380854,spring
New York,2011-05-04,13.978937887201475,spring
New York,2011-05-05,12.475129243915264,spring
New York,2011-05-06,6.616840244015959,spring
New York,2011-05-07,4.672869458636191,spring
New York,2011-05-08,9.637578213715521,spring
New York,2011-05-09,16.137445966752033,spring
New York,2011-05-10,9.867459569794514,spring
New York,2011-05-11,11.194581628430388,spring
New York,2011-05-12,2.2074109321092923,spring
New York,2011-05-13,19.15439587782113,spring
New York,2011-05-14,1.4948039703208647,spring
New York,2011-05-15,10.765169105036346,spring
New York,2011-05-16,12.853466308875557,spring
New York,2011-05-17,16.932126157915413,spring
New York,2011-05-18,2.4304778310942146,spring
New York,2011-05-19,19.026637800177845,spring
New York,2011-05-20,20.74296116822488,spring
New York,2011-05-21,19.45637689701735,spring
New York,2011-05-22,22.422664145924244,spring
New York,2011-05-23,10.355993030763255,spring
New York,2011-05-24,15.313274761673853,spring
New York,2011-05-25,14.360608890142524,spring
New York,2011-05-26,10.762832101704085,spring
New York,2011-05-27,17.43296883999394,spring
New York,2011-05-28,6.499696371614931,spring
New York,2011-05-29,13.784173776163819,spring
New York,2011-05-30,23.176566087626455,spring
New York,2011-05-31,2.6433595075726295,spring
New York,2011-06-01,21.452496910984514,summer
New York,2011-06-02,25.728607950931785,summer
New York,2011-06-03,20.047038974803222,summer
New York,2011-06-04,25.72455988371513,summer
New York,2011-06-05,30.873895274678734,summer
New York,2011-06-06,27.462838622366068,summer
New York,2011-06-07,31.97735841052288,summer
New York,2011-06-08,18.05427627933259,summer
New York,2011-06-09,27.070690399200082,summer
New York,2011-06-10,25.023265013704385,summer
New York,2011-06-11,29.554811086893988,summer
New York,2011-06-12,26.478694891238998,summer
New York,2011-06-13,32.707074899416064,summer
New York,2011-06-14,20.871183427756606,summer
New York,2011-06-15,24.111198377940656,summer
New York,2011-06-16,29.16211906616487,summer
New York,2011-06-17,33.20232610853735,summer
New York,2011-06-18,38.34808352505664,summer
New York,2011-06-19,35.663127843140686,summer
New York,2011-06-20,36.270625038902864,summer
New York,2011-06-21,28.232734396655157,summer
New York,2011-06-22,20.687536399011208,summer
New York,2011-06-23,25.894348175548714,summer
New York,2011-06-24,25.19384510537553,summer
New York,2011-06-25,24.85375645719731,summer
New York,2011-06-26,19.818782547440936,summer
New York,2011-06-27,17.123855287390313,summer
New York,2011-06-28,24.91372436034154,summer
New York,2011-06-29,24.46575338532984,summer
New York,2011-06-30,26.573499770383037,summer
New York,2011-07-01,24.533382462694636,summer
New York,2011-07-02,18.027715556808957,summer
New York,2011-07-03,32.999752304258934,summer
New York,2011-07-04,29.9318123291107,summer
New York,2011-07-05,21.02743485867942,summer
New York,2011-07-06,20.195617118993034,summer
New York,2011-07-07,30.987780360244926,summer
New York,2011-07-08,23.242264030159355,summer
New York,2011-07-09,19.287177125622037,summer
New York,2011-07-10,26.45055420008974,summer
New York,2011-07-11,26.908472733586937,summer
New York,2011-07-12,16.806699956675985,summer
New York,2011-07-13,35.40802192353441,summer
New York,2011-07-14,35.06372031667283,summer
New York,2011-07-15,21.836232720646347,summer
New York,2011-07-16,25.428844026808658,summer
New York,2011-07-17,19.34378869746399,summer
New York,2011-07-18,28.993052202372024,summer
New York,2011-07-19,29.740250357400775,summer
New York,2011-07-20,20.752008725571162,summer
New York,2011-07-21,14.34966585859079,summer
New York,2011-07-22,26.073334608074408,summer
New York,2011-07-23,26.19128669590442,summer
New York,2011-07-24,20.990298153087934,summer
New York,2011-07-25,19.989640070468297,summer
New York,2011-07-26,29.427715078064182,summer
New York,2011-07-27,30.320432046930335,summer
New York,2011-07-28,25.767667108818788,summer
New York,2011-07-29,27.779705934404305,summer
New York,2011-07-30,24.882236980052717,summer
New York,2011-07-31,23.211898783287356,summer
New York,2011-08-01,18.858964779939434,summer
New York,2011-08-02,20.54086624324104,summer
New York,2011-08-03,27.05383908390316,summer
New York,2011-08-04,12.496859493781953,summer
New York,2011-08-05,35.92874819483551,summer
New York,2011-08-06,34.49663013139041,summer
New York,2011-08-07,21.61711153709612,summer
New York,2011-08-08,21.48862091279656,summer
New York,2011-08-09,22.16479298666661,summer
New York,2011-08-10,22.776260519532595,summer
New York,2011-08-11,26.043131978598232,summer
New York,2011-08-12,21.77625022563055,summer
New York,2011-08-13,22.150502062104998,summer
New York,2011-08-14,22.227375918849443,summer
New York,2011-08-15,26.33351229163541,summer
New York,2011-08-16,39.27473240821228,summer
New York,2011-08-17,30.687228397440656,summer
New York,2011-08-18,25.62291765521883,summer
New York,2011-08-19,24.503663471717143,summer
New York,2011-08-20,17.2247556903215,summer
New York,2011-08-21,24.948636712426065,summer
New York,2011-08-22,19.158947166428725,summer
New York,2011-08-23,19.044122984927967,summer
New York,2011-08-24,24.752360320675184,summer
New York,2011-08-25,29.303970968449825,summer
New York,2011-08-26,24.013344229761394,summer
New York,2011-08-27,14.549288830084347,summer
New York,2011-08-28,19.55715726540318,summer
New York,2011-08-29,22.806108586866923,summer
New York,2011-08-30,30.304695661323535,summer
New York,2011-08-31,17.416900388807495,summer
New York,2011-09-01,11.626137802588515,autumn
New York,2011-09-02,18.79277559279973,autumn
New York,2011-09-03,11.84906169955433,autumn
New York,2011-09-04,10.173288491449833,autumn
New York,2011-09-05,10.848665988297409,autumn
New York,2011-09-06,13.001340732164076,autumn
New York,2011-09-07,18.464179795614164,autumn
New York,2011-09-08,16.299269836911627,autumn
New York,2011-09-09,15.765191770588036,autumn
New York,2011-09-10,4.718206155658207,autumn
New York,2011-09-11,10.370412637482445,autumn
New York,2011-09-12,12.452032949654427,autumn
New York,2011-09-13,15.319030302114113,autumn
New York,2011-09-14,15.06293875616484,autumn
New York,2011-09-15,13.02371594430929,autumn
New York,2011-09-16,23.551027011440297,autumn
New York,2011-09-17,17.135684065266076,autumn
New York,2011-09-18,17.7660158872382,autumn
New York,2011-09-19,15.312579687362266,autumn
New York,2011-09-20,18.042093173920026,autumn
New York,2011-09-21,10.121651152030601,autumn
New York,2011-09-22,12.021090330707699,autumn
New York,2011-09-23,16.13822807085357,autumn
New York,2011-09-24,10.008095216320038,autumn
New York,2011-09-25,16.374742628700186,autumn
New York,2011-09-26,20.83790950054562,autumn
New York,2011-09-27,11.100539819477829,autumn
New York,2011-09-28,16.210542578703475,autumn
New York,2011-09-29,16.384516667152813,autumn
New York,2011-09-30,8.43403972243009,autumn
New York,2011-10-01,17.458439680916868,autumn
New York,2011-10-02,15.162353289688472,autumn
New York,2011-10-03,10.889844698732405,autumn
New York,2011-10-04,19.104262100204267,autumn
New York,2011-10-05,14.383548737889557,autumn
New York,2011-10-06,16.7067284548201,autumn
New York,2011-10-07,16.899246975063516,autumn
New York,2011-10-08,26.47987699861998,autumn
New York,2011-10-09,9.263974164655444,autumn
New York,2011-10-10,15.092652888538469,autumn
New York,2011-10-11,23.930430203196327,autumn
New York,2011-10-12,5.790705796038512,autumn
